092  2.476556749           0.058125275  0.000100171        0.084714506  0.000220288        0.086537104  0.000327446        0.077889093  0.000394951        0.071548378  0.000847419        0.082753498  0.002944695        
093  2.489979920           0.057396289  0.000099847        0.084040860  0.000219525        0.086193705  0.000326567        0.077786654  0.000394526        0.071513454  0.000841714        0.082518372  0.002901318        
094  2.503331114           0.056683963  0.000099529        0.083376508  0.000218774        0.085851193  0.000325692        0.077682734  0.000394124        0.071478192  0.000836186        0.082288852  0.002859359        
095  2.516611478           0.055987787  0.000099217        0.082721304  0.000218034        0.085509621  0.000324822        0.077577370  0.000393743        0.071442580  0.000830827        0.082064741  0.002818762        
096  2.529822128           0.055307273  0.000098911        0.082075106  0.000217306        0.085169043  0.000323955        0.077470601  0.000393382        0.071406607  0.000825634        0.081845851  0.002779476        
097  2.542964150           0.054641949  0.000098611        0.081437772  0.000216588        0.084829507  0.000323094        0.077362465  0.000393041        0.071370261  0.000820601        0.081632001  0.002741451        
098  2.556038602           0.053991361  0.000098316        0.080809162  0.000215881        0.084491060  0.000322237        0.077253000  0.000392718        0.071333531  0.000815723        0.081423016  0.002704640        
099  2.569046516           0.053355071  0.000098026        0.080189137  0.000215184        0.084153746  0.000321386        0.077142241  0.000392413        0.071296408  0.000810996        0.081218730  0.002668999        
100  2.581988897           0.052732655  0.000097742        0.079577562  0.000214498        0.083817609  0.000320540        0.077030227  0.000392125        0.071258881  0.000806415        0.081018980  0.002634483        
101  2.594866727           0.052123707  0.000097462        0.078974301  0.000213821        0.083482687  0.000319700        0.076916992  0.000391853        0.071220942  0.000801976        0.080823611  0.002601053        
102  2.607680962           0.051527834  0.000097186        0.078379220  0.000213153        0.083149020  0.000318866        0.076802572  0.000391595        0.071182582  0.000797675        0.080632474  0.002568669        
103  2.620432534           0.050944656  0.000096915        0.077792189  0.000212494        0.082816643  0.000318038        0.076687003  0.000391353        0.071143792  0.000793507        0.080445426  0.002537294        
104  2.633122354           0.050373807  0.000096648        0.077213077  0.000211845        0.082485590  0.000317217        0.076570320  0.000391124        0.071104565  0.000789470        0.080262327  0.002506890        
105  2.645751311           0.049814934  0.000096386        0.076641755  0.000211204        0.082155893  0.000316402        0.076452555  0.000390909        0.071064893  0.000785558        0.080083043  0.002477424        
106  2.658320272           0.049267696  0.000096127        0.076078099  0.000210572        0.081827583  0.000315593        0.076333742  0.000390705        0.071024770  0.000781768        0.079907447  0.002448862        
107  2.670830083           0.048731764  0.000095872        0.075521983  0.000209947        0.081500689  0.000314791        0.076213916  0.000390514        0.070984189  0.000778097        0.079735413  0.002421174        
108  2.683281573           0.048206819  0.000095621        0.074973285  0.000209331        0.081175237  0.000313996        0.076093108  0.000390335        0.070943145  0.000774541        0.079566822  0.002394327        
109  2.695675549           0.047692556  0.000095373        0.074431883  0.000208723        0.080851253  0.000313208        0.075971351  0.000390166        0.070901631  0.000771096        0.079401558  0.002368293        
110  2.708012802           0.047188676  0.000095128        0.073897660  0.000208123        0.080528760  0.000312427        0.075848675  0.000390007        0.070859644  0.000767760        0.079239510  0.002343043        
111  2.720294102           0.046694894  0.000094887        0.073370497  0.000207530        0.080207781  0.000311652        0.075725114  0.000389858        0.070817178  0.000764529        0.079080571  0.002318551        
112  2.732520204           0.046210933  0.000094648        0.072850281  0.000206944        0.079888337  0.000310885        0.075600696  0.000389718        0.070774231  0.000761400        0.078924636  0.002294790        
113  2.744691847           0.045736525  0.000094413        0.072336896  0.000206366        0.079570447  0.000310125        0.075475452  0.000389587        0.070730797  0.000758370        0.078771605  0.002271735        
114  2.756809750           0.045271412  0.000094181        0.071830231  0.000205794        0.079254128  0.000309373        0.075349413  0.000389465        0.070686874  0.000755436        0.078621381  0.002249362        
115  2.768874621           0.044815343  0.000093951        0.071330178  0.000205229        0.078939399  0.000308627        0.075222607  0.000389351        0.070642460  0.000752594        0.078473872  0.002227648        
116  2.780887149           0.044368076  0.000093724        0.070836626  0.000204671        0.078626275  0.000307889        0.075095062  0.000389244        0.070597552  0.000749843        0.078328987  0.002206569        
117  2.792848009           0.043929377  0.000093500        0.070349471  0.000204120        0.078314769  0.000307158        0.074966808  0.000389144        0.070552148  0.000747179        0.078186639  0.002186105        
118  2.804757862           0.043499021  0.000093278        0.069868608  0.000203574        0.078004896  0.000306435        0.074837872  0.000389051        0.070506247  0.000744600        0.078046744  0.002166234        
119  2.816617357           0.043076788  0.000093059        0.069393933  0.000203035        0.077696667  0.000305718        0.074708281  0.000388965        0.070459847  0.000742102        0.077909220  0.002146936        
